walking_time,cycling_time,multi_d,health_dep
24.9526652018229,7.48035024007161,35.106,0.597
24.9526652018229,7.48035024007161,35.106,0.597
24.691015625,7.40168609619141,35.106,0.597
24.520957438151,7.42598470052083,35.106,0.597
24.520957438151,7.35180002848307,35.106,0.597
24.3060831705729,7.28784332275391,35.106,0.597
24.097129313151,7.28784332275391,35.106,0.597
24.097129313151,7.22664693196615,35.106,0.597
24.097129313151,7.22664693196615,35.106,0.597
25.3700480143229,7.60797220865885,35.106,0.597
23.7371643066406,7.12210337320964,35.106,0.597
23.9998291015625,7.20066579182943,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
24.5826416015625,7.37076517740885,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
24.5826416015625,7.43735046386719,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
24.8047444661458,7.43735046386719,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
24.6248168945312,7.38498331705729,35.106,0.597
26.7587605794271,8.03098805745443,35.106,0.597
26.7831970214844,8.02957153320312,35.106,0.597
25.7723470052083,7.72637786865234,35.106,0.597
25.8217468261719,7.73856353759766,35.106,0.597
26.9047444661458,8.07392222086589,35.106,0.597
26.7107706705729,8.01572977701823,35.106,0.597
26.5713887532552,7.97394358317057,35.106,0.597
24.1302775065104,7.23980051676432,35.106,0.597
20.9611592610677,6.29083964029948,35.106,0.597
20.8592447916667,6.22633921305339,35.106,0.597
20.8141337076823,6.1989008585612,35.106,0.597
20.6509073893229,6.1989008585612,35.106,0.597
20.6508972167969,6.19889780680339,35.106,0.597
20.5438618977865,6.16441497802734,35.106,0.597
21.2248494466146,6.37056020100911,35.106,0.597
21.3658142089844,6.37056020100911,35.106,0.597
21.2068806966146,6.36514027913411,35.106,0.597
21.3478454589844,6.40740102132161,35.106,0.597
21.2248494466146,6.37056020100911,35.106,0.597
25.9827921549479,7.78998260498047,35.106,0.597
25.9827921549479,7.78998260498047,35.106,0.597
26.1590108235677,7.8427978515625,35.106,0.597
26.4071126302083,7.91717783610026,35.106,0.597
28.1715108235677,8.43530731201172,35.106,0.597
26.7270975748698,8.01312204996745,35.106,0.597
26.7270975748698,8.01312204996745,35.106,0.597
26.655214436849,7.99155731201172,35.106,0.597
26.655214436849,7.99155731201172,35.106,0.597
26.5833333333333,7.96999308268229,35.106,0.597
26.5833333333333,7.96999308268229,35.106,0.597
25.6657938639323,7.72992299397786,35.106,0.597
25.6657938639323,7.72992299397786,35.106,0.597
25.6657938639323,7.72992299397786,35.106,0.597
25.6657938639323,7.72992299397786,35.106,0.597
25.3643615722656,7.60547637939453,35.106,0.597
25.3643615722656,7.60547637939453,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.4886027018229,7.6427490234375,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.3700480143229,7.60797220865885,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
25.5359578450521,7.65771128336589,35.106,0.597
26.3822184244792,7.89290059407552,35.106,0.597
25.7972615559896,7.74241943359375,35.106,0.597
25.149501546224,7.54712575276693,35.106,0.597
25.2804565429688,7.58641204833984,35.106,0.597
25.5841735839844,7.67846323649089,35.106,0.597
25.7811258951823,7.737548828125,35.106,0.597
25.7972615559896,7.74241943359375,35.106,0.597
25.9732849121094,7.79424184163411,35.106,0.597
26.1472961425781,7.79101104736328,35.106,0.597
25.9595886230469,7.79101104736328,35.106,0.597
21.5346944173177,6.43811594645182,35.106,0.597
23.1877868652344,6.95856526692708,35.106,0.597
24.7321146647135,7.39305114746094,35.106,0.597
23.1204223632812,6.90987396240234,35.106,0.597
24.6105183919271,7.35690256754557,35.106,0.597
23.2056579589844,6.93946075439453,35.106,0.597
23.3091593424479,7.38526306152344,35.106,0.597
24.7063069661458,7.3916748046875,35.106,0.597
24.3730102539063,7.29195302327474,35.106,0.597
24.3730102539063,7.29195302327474,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
24.6236348470052,7.38878224690755,35.106,0.597
24.6236348470052,7.38878224690755,35.106,0.597
25.4123168945313,7.62591603597005,35.106,0.597
24.9326253255208,7.45070139567057,35.106,0.597
25.565684000651,7.67283986409505,35.106,0.597
25.1250366210937,7.5396977742513,35.106,0.597
25.7533915201823,7.72911326090495,35.106,0.597
25.2411783854167,7.5740478515625,35.106,0.597
25.9410990397135,7.78538767496745,35.106,0.597
26.3822184244792,7.89290059407552,35.106,0.597
25.0232198079427,7.49778696695964,35.106,0.597
26.3822184244792,7.89290059407552,35.106,0.597
24.4525472005208,7.49778696695964,35.106,0.597
25.819736735026,7.73685913085937,35.106,0.597
24.2046203613281,7.23854675292969,35.106,0.597
23.8278889973958,7.12552693684896,35.106,0.597
23.8278889973958,7.12552693684896,35.106,0.597
22.7582845052083,6.80159962972005,35.106,0.597
24.5210083007813,7.35801849365234,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.0709452311198,6.02114410400391,35.106,0.597
20.1334187825521,6.04381205240885,35.106,0.597
19.9432596842448,5.97953948974609,35.106,0.597
26.3449666341146,7.93955841064453,35.106,0.597
26.3449666341146,7.93955841064453,35.106,0.597
26.5268269856771,7.99232584635417,35.106,0.597
26.5268269856771,7.99232584635417,35.106,0.597
25.5874064127604,7.71083424886068,35.106,0.597
25.5874064127604,7.71083424886068,35.106,0.597
25.5874064127604,7.71083424886068,35.106,0.597
25.5874064127604,7.71083424886068,35.106,0.597
20.1601379394531,6.0498789469401,35.106,0.597
20.2435506184896,6.07488505045573,35.106,0.597
21.6303690592448,6.52439168294271,35.106,0.597
20.0271891276042,6.01194305419922,35.106,0.597
20.1334187825521,6.04381205240885,35.106,0.597
20.2169637044271,6.06494852701823,35.106,0.597
20.3569417317708,6.10694224039714,35.106,0.597
20.3569417317708,6.10694224039714,35.106,0.597
20.1652608235677,6.05277760823568,35.106,0.597
19.9432596842448,5.97953948974609,35.106,0.597
20.0588663736979,6.01752319335938,35.106,0.597
20.1288553873698,6.03851979573568,35.106,0.597
20.1988444010417,6.05951690673828,35.106,0.597
19.9432596842448,6.02548217773438,35.106,0.597
19.9432596842448,5.97953948974609,35.106,0.597
19.5514790852865,5.86910451253255,35.106,0.597
19.5514790852865,5.86910451253255,35.106,0.597
19.5514790852865,5.86910451253255,35.106,0.597
19.7673482259115,5.93386484781901,35.106,0.597
19.659413655599,5.90148468017578,35.106,0.597
19.659413655599,5.90148468017578,35.106,0.597
19.920692952474,5.93386484781901,35.106,0.597
20.0286275227865,6.01221720377604,35.106,0.597
20.136562093099,6.04459737141927,35.106,0.597
20.2444946289062,6.0769775390625,35.106,0.597
19.659413655599,5.90148468017578,35.106,0.597
25.7843241373698,7.70879160563151,35.106,0.597
25.8503397623698,7.81649068196615,35.106,0.597
25.9897135416667,7.80760548909505,35.106,0.597
25.6101908365885,7.69374796549479,35.106,0.597
25.7370747884115,7.78200531005859,35.106,0.597
26.169179280599,7.84944763183594,35.106,0.597
25.9502726236979,7.78200531005859,35.106,0.597
25.8136739095052,7.75467376708984,35.106,0.597
26.1161824544271,7.83174489339193,35.106,0.597
25.8136739095052,7.75467376708984,35.106,0.597
26.1161824544271,7.83174489339193,35.106,0.597
26.2122843424479,7.86239369710286,35.106,0.597
26.2539998372396,7.87494405110677,35.106,0.597
24.2681355794271,7.29125111897786,35.106,0.597
26.1730692545573,7.85915018717448,35.106,0.597
24.2681355794271,7.29125111897786,35.106,0.597
25.5916259765625,7.684716796875,35.106,0.597
23.6851277669271,7.11646830240885,35.106,0.597
25.9649759928385,7.684716796875,35.106,0.597
24.8895690917969,7.4732426961263,35.106,0.597
25.3835306803385,7.51028391520182,35.106,0.597
24.8895690917969,7.4732426961263,35.106,0.597
25.1517313639323,7.55196126302083,35.106,0.597
24.8895690917969,7.4732426961263,35.106,0.597
25.1517313639323,7.55196126302083,35.106,0.597
25.2375508626302,7.56727650960286,35.106,0.597
25.3503784179687,7.60306243896484,35.106,0.597
25.3503784179687,7.60306243896484,35.106,0.597
25.4859659830729,7.64373881022135,35.106,0.597
25.6984619140625,7.70772043863932,35.106,0.597
25.9099975585938,7.77166748046875,35.106,0.597
25.9099975585938,7.77166748046875,35.106,0.597
26.2553873697917,7.87533976236979,35.106,0.597
26.2206400553385,7.70174255371094,35.106,0.597
25.6376342773438,7.52695973714193,35.106,0.597
24.6751017252604,7.41310221354167,35.106,0.597
23.7694071451823,7.10431620279948,35.106,0.597
24.2586954752604,7.28732096354167,35.106,0.597
23.2675089518229,6.95343678792318,35.106,0.597
23.2675089518229,6.95343678792318,35.106,0.597
18.1432902018229,5.4468007405599,35.106,0.597
18.1432902018229,5.4468007405599,35.106,0.597
18.2452799479167,5.47739766438802,35.106,0.597
18.4036926269531,5.47739766438802,35.106,0.597
18.5056823730469,5.55548604329427,35.106,0.597
18.5056823730469,5.55548604329427,35.106,0.597
18.5119323730469,5.5572275797526,35.106,0.597
18.6674051920573,5.5572275797526,35.106,0.597
18.7700358072917,5.63462626139323,35.106,0.597
18.8726684570312,5.66541595458984,35.106,0.597
18.8726684570312,5.66541595458984,35.106,0.597
18.9752990722656,5.69620564778646,35.106,0.597
18.9783467610677,5.69705556233724,35.106,0.597
19.025575764974,5.72096303304036,35.106,0.597
19.025575764974,5.65213063557943,35.106,0.597
18.8907267252604,5.65549163818359,35.106,0.597
18.8907267252604,5.65549163818359,35.106,0.597
18.9453308105469,5.67187296549479,35.106,0.597
21.3836791992188,6.45071970621745,35.106,0.597
18.9999348958333,5.68825429280599,35.106,0.597
19.054541015625,5.70463562011719,35.106,0.597
19.054541015625,5.70463562011719,35.106,0.597
19.1091451009115,5.72101694742839,35.106,0.597
19.1091451009115,5.72101694742839,35.106,0.597
19.1637491861979,5.73739827473958,35.106,0.597
19.2183532714844,5.75377960205078,35.106,0.597
21.5408833821615,6.47555541992188,35.106,0.597
19.054541015625,5.70463562011719,35.106,0.597
20.7024475097656,6.2240244547526,35.106,0.597
20.7024475097656,6.2240244547526,35.106,0.597
18.8757141113281,5.66626586914063,35.106,0.597
19.1338175455729,5.74366505940755,35.106,0.597
19.2706359863281,5.78625946044922,35.106,0.597
19.2706359863281,5.78625946044922,35.106,0.597
19.4241190592448,5.83230387369792,35.106,0.597
19.5072326660156,5.85728403727214,35.106,0.597
19.6607137044271,5.90332794189453,35.106,0.597
19.4368672688802,5.83621978759766,35.106,0.597
19.4368672688802,5.83621978759766,35.106,0.597
19.2130187988281,5.76911112467448,35.106,0.597
28.0172709147135,8.40802052815755,35.106,0.597
28.0172709147135,8.40802052815755,35.106,0.597
28.1487772623698,8.44710896809896,35.106,0.597
28.1465942382812,8.43858133951823,35.106,0.597
27.864882405599,8.3541254679362,35.106,0.597
27.9017883300781,8.36519775390625,35.106,0.597
27.727402750651,8.31668853759766,35.106,0.597
27.3341959635417,8.22296854654948,35.106,0.597
26.9409891764323,8.08076477050781,35.106,0.597
26.9409891764323,8.08076477050781,35.106,0.597
27.0218526204427,8.10500691731771,35.106,0.597
27.0755310058594,8.12416229248047,35.106,0.597
26.8601277669271,8.05652262369792,35.106,0.597
26.7792663574219,8.03228047688802,35.106,0.597
27.3752705891927,8.20735727945964,35.106,0.597
27.3383626302083,8.19628499348958,35.106,0.597
27.2101257324219,8.15190226236979,35.106,0.597
26.3536987304688,7.89509735107422,35.106,0.597
27.0755310058594,8.12416229248047,35.106,0.597
16.9049245198568,5.0701405843099,35.106,0.597
16.9049245198568,5.0701405843099,35.106,0.597
15.9229939778646,4.7965810139974,35.106,0.597
16.7573994954427,5.0158452351888,35.106,0.597
16.7573994954427,5.0158452351888,35.106,0.597
17.0215545654297,5.10559692382813,35.106,0.597
16.0671498616536,4.81927541097005,35.106,0.597
16.7573994954427,5.0158452351888,35.106,0.597
17.0215545654297,5.10559692382813,35.106,0.597
18.0668904622396,5.41014607747396,35.106,0.597
17.7231892903646,5.32292073567708,35.106,0.597
18.567832438151,5.62326049804688,35.106,0.597
17.9648356119792,5.38508605957031,35.106,0.597
17.3618408203125,5.20418701171875,35.106,0.597
17.7231892903646,5.32292073567708,35.106,0.597
18.567832438151,5.56598459879557,35.106,0.597
16.9612833658854,5.09434916178385,35.106,0.597
17.3618408203125,5.20418701171875,35.106,0.597
19.2729573567708,5.92976786295573,35.106,0.597
19.8053446451823,5.92976786295573,35.106,0.597
19.5257792154948,5.84772338867188,35.106,0.597
19.5257792154948,5.84772338867188,35.106,0.597
19.0094746907552,5.69283192952474,35.106,0.597
19.859950764974,5.94614919026693,35.106,0.597
18.5383382161458,5.57672271728516,35.106,0.597
17.7231892903646,5.32292073567708,35.106,0.597
18.0668904622396,5.41014607747396,35.106,0.597
15.7011322021484,4.70455932617188,35.106,0.597
16.0823984781901,4.81860046386719,39.335,0.769
17.009560139974,5.10089772542318,39.335,0.769
17.1364339192708,5.13896026611328,39.335,0.769
16.4068593343099,4.91585795084635,39.335,0.769
16.2084391276042,4.8563725789388,39.335,0.769
16.2084391276042,4.8563725789388,39.335,0.769
16.7092814127604,5.01099497477214,39.335,0.769
16.8216094970703,5.04467061360677,39.335,0.769
16.8216094970703,5.04467061360677,39.335,0.769
16.8216094970703,5.04467061360677,39.335,0.769
16.8216094970703,5.04467061360677,39.335,0.769
16.7654469807943,5.0278330485026,39.335,0.769
16.7654469807943,5.0278330485026,39.335,0.769
16.7654469807943,5.0278330485026,39.335,0.769
16.7654469807943,5.0278330485026,39.335,0.769
16.7092814127604,5.01099497477214,39.335,0.769
16.7092814127604,5.01099497477214,39.335,0.769
16.6531158447266,5.01099497477214,39.335,0.769
16.6531158447266,5.01099497477214,39.335,0.769
16.4068593343099,4.91585795084635,39.335,0.769
16.4068593343099,4.91585795084635,39.335,0.769
16.2084391276042,4.8563725789388,39.335,0.769
16.2808176676432,4.87808634440104,39.335,0.769
16.0823984781901,4.81860046386719,39.335,0.769
16.2800974527995,4.88036499023437,39.335,0.769
15.8839772542318,4.81860046386719,39.335,0.769
15.8839772542318,4.75911509195964,39.335,0.769
16.0196980794271,4.80419362386068,39.335,0.769
16.1612681070964,4.84474029541016,39.335,0.769
16.0754770914714,4.8210703531901,39.335,0.769
16.0754770914714,4.8210703531901,39.335,0.769
15.8477498372396,4.75260925292969,39.335,0.769
15.790971883138,4.73558756510417,39.335,0.769
17.1938537597656,5.15614827473958,39.335,0.769
17.0669759114583,5.11808573404948,39.335,0.769
17.0669759114583,5.11808573404948,39.335,0.769
16.9401021321615,5.08002319335938,39.335,0.769
16.9401021321615,5.08002319335938,39.335,0.769
16.8132263183594,5.04196014404297,39.335,0.769
17.009560139974,5.11931457519531,39.335,0.769
17.197861735026,5.15737609863281,39.335,0.769
